ID,INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,SPECIES_ID,SPECIES_GROUP,SPECIES,DAMAGE,INCIDENT_YEAR,TIME_OF_DAY,TIME,HEIGHT,SPEED,PHASE_OF_FLT,BIRDS_STRUCK,SIZE
33,1/27/16 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,Z6017,Bird,Varied thrush,,2016,,,0,0,,1,Small
34,1/27/16 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,UNK,UNKNOWN,YH004,Bird,Horned lark,,2016,,,0,0,,1,Small
35,1/26/16 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKBS,Bird,Unknown bird - small,,2016,,,0,0,,1,Small
36,1/20/16 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2016,,,0,0,,1,Small
37,1/20/16 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2016,,,0,0,,1,Small
38,1/15/16 0:00,WA,KRNT,RENTON MUNICIPAL ARPT,BOE,BOEING COMMERCIAL AIRPLANE GRP,NE1,Bird,Gulls,N,2016,Day,,0,0,Take-off run,1,Medium
39,1/11/16 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKBS,Bird,Unknown bird - small,,2016,,,0,0,,1,Small
40,1/10/16 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,YH004,Bird,Horned lark,,2016,,,0,0,,1,Small
41,12/28/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2015,,,0,0,,1,Small
42,12/23/15 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,YH004,Bird,Horned lark,,2015,,,0,0,,1,Small
43,12/22/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R2004,Bird,Short-eared owl,,2015,,,0,0,,1,Small
44,12/16/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,UNKBS,Bird,Unknown bird - small,N,2015,Night,1814,300,180,Climb,1,Small
45,12/16/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
46,12/15/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2015,,,0,0,,1,Small
47,12/15/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,K5105,Bird,Merlin,,2015,,,0,0,,1,Small
48,12/14/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,NE106,Bird,Glaucous-winged gull,,2015,,,0,0,,1,Medium
49,12/10/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SKW,SKYWEST AIRLINES,UNKB,Bird,Unknown bird,N,2015,Night,2015,0,0,Landing Roll,1,
50,12/8/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,J2112,Bird,Ring-necked duck,N,2015,Day,1645,300,0,Approach,1,Medium
51,12/7/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,NE106,Bird,Glaucous-winged gull,,2015,,,0,0,,1,Medium
52,12/1/15 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,N5111,Bird,Killdeer,,2015,,,0,0,,1,Small
53,11/21/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,1D2,Bird,Rabbits,,2015,,,0,0,,10-Feb,Medium
54,11/20/15 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,YH004,Bird,Horned lark,,2015,,,0,0,,1,Small
55,11/17/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,NE106,Bird,Glaucous-winged gull,N,2015,Dawn,714,0,0,Take-off run,1,Medium
56,11/17/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,NE1,Bird,Gulls,S,2015,Night,2051,0,0,Take-off run,1,Medium
57,11/16/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,ZC204,Bird,American pipit,N,2015,,,0,0,Climb,1,Small
58,11/16/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,K3302,Bird,Red-tailed hawk,,2015,,,0,0,,1,Medium
59,11/15/15 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,NE106,Bird,Glaucous-winged gull,N,2015,Day,1515,0,0,Take-off run,1,Medium
60,11/14/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,NE106,Bird,Glaucous-winged gull,,2015,,,0,0,,1,Medium
61,11/10/15 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,R2008,Bird,Burrowing owl,N,2015,Night,2352,0,0,Landing Roll,1,Small
62,11/9/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R2004,Bird,Short-eared owl,,2015,,,0,0,,1,Small
63,11/7/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SKW,SKYWEST AIRLINES,L4302,Bird,Gray partridge,S,2015,Day,1637,0,0,Take-off run,10-Feb,Small
64,11/6/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,WJA,WESTJET,NE1,Bird,Gulls,N,2015,Day,1200,0,0,Take-off run,1,Medium
65,11/4/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,YL001,Bird,European starling,N,2015,Day,845,200,145,Approach,10-Feb,Small
66,10/31/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,NE106,Bird,Glaucous-winged gull,,2015,,,0,0,,1,Medium
67,10/30/15 0:00,WA,KBLI,BELLINGHAM INTL,QXE,HORIZON AIR,NE1,Bird,Gulls,N,2015,Day,1015,0,0,Landing Roll,1,Medium
68,10/28/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,UNKBS,Bird,Unknown bird - small,N,2015,Day,1545,5000,210,Approach,1,Small
69,10/27/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,CPZ,COMPASS AIRLINES,ZX202,Bird,Snow bunting,,2015,Day,900,0,0,Take-off run,10-Feb,Small
70,10/27/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,N5111,Bird,Killdeer,,2015,,,0,0,,1,Small
71,10/26/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,NE106,Bird,Glaucous-winged gull,,2015,Day,1140,0,0,Departure,1,Medium
72,10/23/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
73,10/23/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,N6039,Bird,Wilson's snipe,,2015,,,0,0,,1,Small
74,10/23/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,1F31,Bird,Raccoon,,2015,,,0,0,,1,Large
75,10/22/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,N6039,Bird,Wilson's snipe,N,2015,Night,2115,100,0,Climb,10-Feb,Small
76,10/21/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,Z9001,Bird,Golden-crowned kinglet,N,2015,Dawn,700,0,0,Landing Roll,1,Small
77,10/21/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
78,10/20/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,BUS,BUSINESS,ZC204,Bird,American pipit,N,2015,Day,,0,0,Approach,1,Small
79,10/20/15 0:00,WA,KEPH,EPHRATA MUNICIPAL ARPT,GOV,GOVERNMENT,UNKBM,Bird,Unknown bird - medium,M?,2015,Night,2000,200,68,Approach,10-Feb,Medium
80,10/16/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,ZX309,Bird,White-crowned sparrow,N,2015,Day,1130,0,0,Approach,1,Small
81,10/15/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,N5111,Bird,Killdeer,N,2015,Dusk,1900,0,0,Landing Roll,1,Small
82,10/14/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,BUS,BUSINESS,O2205,Bird,Mourning dove,N,2015,Night,2000,0,0,Approach,1,Small
83,10/13/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,Z6017,Bird,Varied thrush,N,2015,Night,,5000,210,Approach,1,Small
84,10/13/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,UNKB,Bird,Unknown bird,N,2015,,,1500,0,DEPARTURE,1,
85,10/12/15 0:00,WA,KPSC,TRI-CITIES,DAL,DELTA AIR LINES,ZX3,Bird,Sparrows,N,2015,Dawn,725,0,0,Climb,1,Small
86,10/12/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,Z6007,Bird,American robin,,2015,Dawn,630,0,0,Approach,1,Small
87,10/11/15 0:00,WA,KPSC,TRI-CITIES,DAL,DELTA AIR LINES,UNKBS,Bird,Unknown bird - small,N,2015,Night,1000,0,0,Approach,1,Small
88,10/11/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,ZT002,Bird,Western meadowlark,,2015,,,0,0,,1,Small
89,10/11/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
90,10/10/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,YH004,Bird,Horned lark,,2015,,,0,0,,1,Small
91,10/8/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
92,10/8/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,K3302,Bird,Red-tailed hawk,S,2015,Day,1514,0,0,Take-off run,1,Medium
93,10/7/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,K3302,Bird,Red-tailed hawk,,2015,,,0,0,,1,Medium
94,10/6/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,ZX304,Bird,Fox sparrow,N,2015,,,0,0,Descent,1,Small
95,10/6/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,ZT002,Bird,Western meadowlark,,2015,,,0,0,,1,Small
96,10/5/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,ZX004,Bird,Dark-eyed junco,N,2015,Night,2200,0,0,Landing Roll,1,Small
97,10/3/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ACA,AIR CANADA,ZX303,Bird,Savannah sparrow,N,2015,Day,1026,30,140,Approach,1,Small
98,10/2/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,1F11,Mammal,Coyote,,2015,,,0,0,,1,Large
99,10/1/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,Y,Bird,Perching birds (y),,2015,Day,1030,0,0,Approach,1,Small
100,9/30/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKBS,Bird,Unknown bird - small,,2015,,,0,0,,1,Small
101,9/30/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,ZC204,Bird,American pipit,N,2015,Day,1340,0,0,Approach,1,Small
102,9/27/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,ZX3,Bird,Sparrows,N,2015,Night,555,0,0,Take-off run,1,Small
103,9/23/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2015,,,0,0,APPROACH,10-Feb,
104,9/22/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BOE,BOEING COMMERCIAL AIRPLANE GRP,ZX303,Bird,Savannah sparrow,N,2015,,,0,0,Approach,1,Small
105,9/22/15 0:00,WA,KALW,WALLA WALLA REGIONAL,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2015,,,0,0,,1,Small
106,9/21/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,UNKBM,Bird,Unknown bird - medium,N,2015,Night,2318,4000,250,Approach,1,Medium
107,9/21/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,PVT,PRIVATELY OWNED,ZD102,Bird,Cedar waxwing,N,2015,Day,1024,700,80,Approach,10-Feb,Small
108,9/16/15 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,YR201,Bird,Black-capped chickadee,,2015,,,0,0,,1,Small
109,9/12/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,FDX,FEDEX EXPRESS,UNKBS,Bird,Unknown bird - small,N,2015,Night,508,1200,126,Approach,1,Small
110,9/11/15 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,N5111,Bird,Killdeer,N,2015,,,0,0,Take-off run,1,Small
111,9/10/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
112,9/9/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,Z6014,Bird,Hermit thrush,,2015,Night,2129,0,0,,1,Small
113,9/9/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,CPZ,COMPASS AIRLINES,ZS009,Bird,Yellow-rumped warbler,N,2015,Night,2249,0,0,Approach,1,Small
114,9/9/15 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,QXE,HORIZON AIR,UNKBB,Mammal,Unknown bird or bat,N,2015,Night,2359,0,120,Landing Roll,1,
115,9/9/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,VRD,VIRGIN AMERICA,UNKBB,Mammal,Unknown bird or bat,,2015,,,0,0,Approach,1,
116,9/8/15 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,ZX303,Bird,Savannah sparrow,,2015,,,0,0,,1,Small
117,9/7/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,YI005,Bird,Barn swallow,N,2015,Day,1300,0,0,Approach,1,Small
118,9/5/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,UNKBS,Bird,Unknown bird - small,N,2015,Day,730,0,0,Approach,1,Small
119,9/4/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,DAL,DELTA AIR LINES,ZL006,Bird,Cassin's vireo,N,2015,Night,2300,0,0,Approach,1,Small
120,9/2/15 0:00,WA,KPSC,TRI-CITIES,SKW,SKYWEST AIRLINES,UNKBM,Bird,Unknown bird - medium,N,2015,Night,2120,3500,200,Approach,1,Medium
121,9/1/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2015,,,0,0,DEPARTURE,1,
122,9/1/15 0:00,WA,KPSC,TRI-CITIES,SKW,SKYWEST AIRLINES,UNKBM,Bird,Unknown bird - medium,N,2015,,,0,0,,1,Medium
123,8/31/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,YH004,Bird,Horned lark,,2015,,,0,0,,1,Small
124,8/29/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,K3302,Bird,Red-tailed hawk,M?,2015,Dusk,1955,0,0,Take-off run,1,Medium
125,8/28/15 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,,2015,Night,2003,300,150,Climb,1,
126,8/27/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
127,8/27/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,YI005,Bird,Barn swallow,,2015,,,0,0,,1,Small
128,8/27/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,O2205,Bird,Mourning dove,,2015,,,0,0,,1,Small
129,8/25/15 0:00,WA,KOLM,OLYMPIA ARPT,GOV,GOVERNMENT,UNKBS,Bird,Unknown bird - small,N,2015,Day,1230,0,0,Landing Roll,1,Small
130,8/24/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2015,,,0,0,,1,Small
131,8/22/15 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,N6016,Bird,Western sandpiper,,2015,,,0,0,,1,Small
132,8/21/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BUS,BUSINESS,UNKBM,Bird,Unknown bird - medium,N,2015,Day,730,50,0,Approach,1,Medium
133,8/20/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,N6013,Bird,Dunlin,,2015,,,0,0,,1,Small
134,8/15/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,N6016,Bird,Western sandpiper,,2015,,,0,0,Approach,1,Small
135,8/15/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,DAL,DELTA AIR LINES,N6202,Bird,Wilson's phalarope,M,2015,Night,2200,10000,0,Climb,1,Small
136,8/14/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SKW,SKYWEST AIRLINES,K5114,Bird,American kestrel,,2015,Day,950,0,0,Take-off run,1,Small
137,8/13/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,FDX,FEDEX EXPRESS,UNKBS,Bird,Unknown bird - small,N,2015,Dawn,510,15,35,Approach,1,Small
138,8/8/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,O2205,Bird,Mourning dove,,2015,,,0,0,,1,Small
139,8/6/15 0:00,WA,KPUW,PULLMAN/MOSCOW REGIONAL ARPT,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2015,Night,2315,50,120,Approach,1,
140,8/6/15 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,J2134,Bird,Gadwall,E,2015,,,0,0,Take-off run,,Medium
141,8/5/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,JBU,JETBLUE AIRWAYS,R2009,Bird,Barred owl,N,2015,Night,442,0,0,Landing Roll,1,Medium
142,8/4/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,N5111,Bird,Killdeer,,2015,,,0,0,,1,Small
143,8/2/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
144,7/29/15 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
145,7/29/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,UNKB,Bird,Unknown bird,N,2015,,,0,0,APPROACH,1,
146,7/28/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,CPZ,COMPASS AIRLINES,Y,Bird,Perching birds (y),N,2015,Day,1200,0,60,Landing Roll,1,Small
147,7/27/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,YI010,Bird,Tree swallow,N,2015,Day,1538,5,125,Approach,10-Feb,Small
148,7/25/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2015,,,0,0,,1,Small
149,7/24/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,QXE,HORIZON AIR,YL001,Bird,European starling,N,2015,Day,1820,50,100,Climb,10-Feb,Small
150,7/23/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,YL001,Bird,European starling,N,2015,Day,1245,0,0,Take-off run,1,Small
151,7/22/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,1C2,Mammal,Microbats,,2015,,,0,0,,1,Small
152,7/22/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2015,,,0,0,APPROACH,1,
153,7/21/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
154,7/15/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,BUS,BUSINESS,YM403,Bird,Black-billed magpie,M,2015,Day,2018,30,75,Approach,1,Small
155,7/14/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,Z6007,Bird,American robin,,2015,,,0,0,,1,Small
156,7/13/15 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,K5114,Bird,American kestrel,C,2015,,1020,700,0,Take-off run,,Small
157,7/12/15 0:00,WA,KMWH,GRANT COUNTY ARPT,BUS,BUSINESS,K5114,Bird,American kestrel,M,2015,Day,1615,0,90,Climb,1,Small
158,7/9/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
159,7/8/15 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
160,7/8/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
161,7/7/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,BUS,BUSINESS,YH004,Bird,Horned lark,,2015,Day,1325,0,0,Take-off run,1,Small
162,7/3/15 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
163,6/26/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SWA,SOUTHWEST AIRLINES,UNKBS,Bird,Unknown bird - small,N,2015,Night,2100,1000,210,Approach,1,Small
164,6/20/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2015,,,0,0,,1,Small
165,6/19/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2015,,,0,0,,1,Small
166,6/18/15 0:00,WA,KMWH,GRANT COUNTY ARPT,MIL,MILITARY,UNK,Bird,,N,2015,,2300,1000,0,Approach,,
167,6/17/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,NE1,Bird,Gulls,N,2015,Night,345,0,110,Take-off run,1,Medium
168,6/16/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,ZX017,Bird,American goldfinch,,2015,,,0,0,,1,Small
169,6/14/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,YL001,Bird,European starling,,2015,,,0,0,,1,Small
170,6/12/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,QXE,HORIZON AIR,ZX017,Bird,American goldfinch,N,2015,Day,1517,0,0,Landing Roll,1,Small
171,6/9/15 0:00,WA,KBLI,BELLINGHAM INTL,AMF,AMERIFLIGHT,N5111,Bird,Killdeer,N,2015,Day,1800,0,100,Take-off run,1,Small
172,6/7/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,R1101,Bird,Barn owl,N,2015,,,0,0,,1,Small
173,6/6/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
174,6/4/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
175,6/4/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,ZX000,Bird,Finches,,2015,,,0,0,,1,Small
176,6/1/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,YH004,Bird,Horned lark,,2015,,,0,0,,1,Small
177,5/30/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,Z6007,Bird,American robin,,2015,,,0,0,,1,Small
178,5/27/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,ZX305,Bird,White-throated sparrow,N,2015,Night,57,2500,170,Approach,1,Small
179,5/26/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,OAE,OMNI AIR INTL,UNKBS,Bird,Unknown bird - small,N,2015,Day,1552,3000,0,Climb,1,Small
180,5/25/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,YI009,Bird,Cliff swallow,N,2015,Day,1300,0,0,Climb,1,Small
181,5/23/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,YI005,Bird,Barn swallow,,2015,,,0,0,,1,Small
182,5/22/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,ZS014,Bird,Yellow warbler,N,2015,Day,,0,0,Approach,1,Small
183,5/21/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,ZX303,Bird,Savannah sparrow,,2015,,,0,0,,1,Small
184,5/21/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,ZX303,Bird,Savannah sparrow,,2015,,,0,0,,1,Small
185,5/20/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,Z6007,Bird,American robin,,2015,,,0,0,,1,Small
186,5/19/15 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2015,,,0,134,APPROACH,1,
187,5/18/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UAL,UNITED AIRLINES,UNKB,Bird,Unknown bird,N,2015,,,0,0,APPROACH,1,
188,5/18/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,UNKBM,Bird,Unknown bird - medium,,2015,Day,1205,0,0,Climb,1,Medium
189,5/16/15 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,YH004,Bird,Horned lark,,2015,,,0,0,,1,Small
190,5/13/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,AMF,AMERIFLIGHT,I1102,Bird,Great blue heron,N,2015,Day,1725,100,125,Climb,1,Large
